COM_CODE3,Company HMRC Ref,Month
850490050,8,2016-01-01
901490000,44,2016-01-01
851821000,52,2016-01-01
820730900,19,2016-01-01
902219000,26,2016-01-01
853670000,31,2016-01-01
853690100,197,2016-01-01
220300010,56,2016-01-01
220300090,26,2016-01-01
220300100,29,2016-01-01
220600510,13,2016-01-01
220600810,7,2016-01-01
481920000,31,2016-01-01
761290800,22,2016-01-01
820559800,90,2016-01-01
854442900,185,2016-07-01
854449910,36,2016-07-01
940510980,63,2016-07-01
940540100,65,2016-07-01
940540990,100,2016-07-01
940591900,11,2016-07-01
940599000,96,2016-07-01
843143000,113,2016-07-01
732189000,9,2016-07-01
844311000,33,2016-07-01
848110050,209,2016-07-01
848180810,96,2016-07-01
850450200,28,2016-07-01
510129000,3,2016-07-01
510910900,4,2016-07-01
741300000,29,2016-07-01
300439000,48,2016-07-01
722211110,13,2016-07-01
482110100,96,2016-07-01
900653800,4,2016-07-01
220830300,66,2016-07-01
853180950,62,2016-07-01
853620100,37,2016-07-01
853630100,43,2016-07-01
854460900,11,2016-07-01
190531300,20,2016-07-01
850164000,22,2016-07-01
870829900,89,2016-07-01
870894350,17,2016-07-01
871499900,91,2016-07-01
903180380,184,2016-07-01
710399000,14,2016-07-01
940360900,110,2016-07-01
851829300,5,2016-07-01
851829950,30,2016-07-01
851989110,5,2016-07-01
851989190,14,2016-07-01
940320200,33,2016-07-01
660110000,4,2016-07-01
660191000,8,2016-07-01
660199900,10,2016-07-01
200990590,6,2016-07-01
220210000,68,2016-07-01
220290110,15,2016-07-01
220290990,16,2016-07-01
382200000,323,2016-07-01
382479000,6,2016-07-01
170410100,16,2016-07-01
170490650,30,2016-07-01
170490710,20,2016-07-01
170490990,37,2016-07-01
180610150,10,2016-07-01
190230900,8,2016-07-01
190590900,73,2016-07-01
210690980,156,2016-07-01
843390000,32,2016-07-01
848410000,154,2016-07-01
854430000,89,2016-07-01
870810100,190,2016-07-01
870821100,34,2016-07-01
40690990,11,2016-07-01
870919900,4,2016-07-01
961210100,35,2016-07-01
830250000,31,2016-07-01
940360100,78,2016-07-01
281119800,7,2016-07-01
392350100,49,2016-07-01
701720000,13,2016-07-01
701790000,37,2016-07-01
732620000,33,2016-07-01
841920000,21,2016-07-01
853941000,16,2016-07-01
901831100,13,2016-07-01
902780990,113,2016-07-01
903210810,10,2016-07-01
841381000,91,2016-07-01
722990900,10,2016-07-01
722540400,3,2016-07-01
844819000,5,2016-07-01
490599000,16,2016-07-01
841290800,85,2016-07-01
848180110,53,2016-07-01
842519000,25,2016-07-01
902680200,108,2016-07-01
722230970,11,2016-07-01
901849900,26,2016-07-01
870829100,28,2016-07-01
870894200,6,2016-07-01
940190100,50,2016-07-01
820559100,24,2016-07-01
820730100,44,2016-07-01
180690500,14,2016-07-01
210690920,77,2016-07-01
441400100,8,2016-07-01
711719000,75,2016-07-01
401699570,18,2016-07-01
902620200,139,2016-07-01
852990650,40,2016-07-01
842240000,35,2016-07-01
842290900,95,2016-07-01
843820000,7,2016-07-01
160559000,4,2016-07-01
940130000,18,2016-07-01
940180000,30,2016-07-01
940320800,131,2016-07-01
940330190,12,2016-07-01
940330910,5,2016-07-01
284440300,5,2016-07-01
850132000,27,2016-07-01
850151000,21,2016-07-01
271312000,5,2016-07-01
381010000,19,2016-07-01
681099000,19,2016-07-01
721899800,8,2016-07-01
740721100,5,2016-07-01
740911000,7,2016-07-01
741991000,13,2016-07-01
761699100,33,2016-07-01
846880000,17,2016-07-01
853540000,18,2016-07-01
392410000,121,2016-07-01
850610110,32,2016-07-01
851712000,160,2016-07-01
851770110,63,2016-07-01
850440300,112,2016-07-01
580710100,43,2016-07-01
691390980,8,2016-07-01
691490000,24,2016-07-01
380899900,29,2016-07-01
340700000,15,2016-07-01
960390990,37,2016-07-01
731589000,10,2016-07-01
900610000,37,2016-07-01
846711100,15,2016-07-01
846729850,6,2016-07-01
711419000,9,2016-07-01
732510000,20,2016-07-01
70890000,5,2016-07-01
71320000,4,2016-07-01
680710000,11,2016-07-01
760410100,11,2016-07-01
720851980,3,2016-07-01
721899190,3,2016-07-01
847170980,29,2016-07-01
852550000,114,2016-07-01
848110990,64,2016-07-01
902519200,61,2016-07-01
902610290,73,2016-07-01
800700100,7,2016-07-01
800700800,11,2016-07-01
821490000,12,2016-07-01
821599100,13,2016-07-01
841790000,33,2016-07-01
841899900,48,2016-07-01
842290100,10,2016-07-01
731100910,20,2016-07-01
871610920,34,2016-07-01
871610980,12,2016-07-01
390740000,11,2016-07-01
340399000,101,2016-07-01
902780910,33,2016-07-01
848620100,5,2016-07-01
871491100,24,2016-07-01
380991000,16,2016-07-01
520851000,5,2016-07-01
590310900,21,2016-07-01
590320900,19,2016-07-01
321590000,53,2016-07-01
960810100,17,2016-07-01
960810920,9,2016-07-01
960830000,3,2016-07-01
960850000,7,2016-07-01
960860000,3,2016-07-01
903289000,211,2016-07-01
903290000,95,2016-07-01
730431800,6,2016-07-01
842430010,11,2016-07-01
842430100,11,2016-07-01
691200290,15,2016-07-01
730640200,4,2016-07-01
842330000,10,2016-07-01
870490000,16,2016-07-01
401699910,41,2016-07-01
281121000,7,2016-07-01
281700000,5,2016-07-01
283699110,5,2016-07-01
283990000,5,2016-07-01
380610000,3,2016-07-01
382370000,5,2016-07-01
830400000,23,2016-07-01
320740400,4,2016-07-01
321290000,20,2016-07-01
382490870,4,2016-07-01
846610310,95,2016-07-01
853221000,16,2016-07-01
853224000,20,2016-07-01
730439920,4,2016-07-01
731815100,72,2016-07-01
731815900,71,2016-07-01
840991000,97,2016-07-01
841191000,104,2016-07-01
848180190,34,2016-07-01
401693000,339,2016-07-01
511119000,30,2016-07-01
511219000,42,2016-07-01
511230100,3,2016-07-01
511290980,8,2016-07-01
551299900,3,2016-07-01
630120100,6,2016-07-01
630120900,18,2016-07-01
950420000,32,2016-07-01
950611100,18,2016-07-01
841911000,14,2016-07-01
820239000,7,2016-07-01
821599900,21,2016-07-01
870321900,9,2016-07-01
845190000,48,2016-07-01
841410200,36,2016-07-01
841451000,9,2016-07-01
841939000,19,2016-07-01
851690000,39,2016-07-01
830890000,31,2016-07-01
271019810,29,2016-07-01
271019910,9,2016-07-01
271019990,45,2016-07-01
300650000,24,2016-07-01
320990000,59,2016-07-01
392690920,136,2016-07-01
401130000,16,2016-07-01
560819300,3,2016-07-01
580121000,5,2016-07-01
630720000,33,2016-07-01
700721800,18,2016-07-01
730630190,5,2016-07-01
730721000,42,2016-07-01
731100110,20,2016-07-01
731100300,3,2016-07-01
731210200,60,2016-07-01
731812100,41,2016-07-01
761290800,19,2016-07-01
761300000,25,2016-07-01
761610000,42,2016-07-01
820140000,10,2016-07-01
820340000,17,2016-07-01
820570000,46,2016-07-01
830242000,28,2016-07-01
830810000,22,2016-07-01
840910000,69,2016-07-01
841111000,16,2016-07-01
841199000,83,2016-07-01
841210000,10,2016-07-01
841221200,59,2016-07-01
841229200,18,2016-07-01
841229810,35,2016-07-01
841319000,72,2016-07-01
841350800,18,2016-07-01
841410890,33,2016-07-01
841459400,16,2016-07-01
841480800,27,2016-07-01
841581000,10,2016-07-01
841950000,77,2016-07-01
841981200,20,2016-07-01
841981800,34,2016-07-01
842119700,18,2016-07-01
842123000,61,2016-07-01
842410000,47,2016-07-01
844331200,17,2016-07-01
844332100,60,2016-07-01
847160600,62,2016-07-01
848110190,48,2016-07-01
848180510,17,2016-07-01
848310210,60,2016-07-01
848310500,18,2016-07-01
848330800,70,2016-07-01
848340210,31,2016-07-01
848360800,43,2016-07-01
850110100,78,2016-07-01
850162000,12,2016-07-01
850410200,68,2016-07-01
850431210,28,2016-07-01
850431290,17,2016-07-01
850440550,51,2016-07-01
850710200,12,2016-07-01
850730200,15,2016-07-01
851180000,20,2016-07-01
851590000,58,2016-07-01
851769900,94,2016-07-01
851830950,64,2016-07-01
851989900,32,2016-07-01
852349450,64,2016-07-01
852691200,57,2016-07-01
852691800,44,2016-07-01
852841000,61,2016-07-01
852910650,6,2016-07-01
852910690,21,2016-07-01
852910800,10,2016-07-01
853110950,82,2016-07-01
853120200,55,2016-07-01
853180200,29,2016-07-01
853400190,100,2016-07-01
853510000,30,2016-07-01
853590000,72,2016-07-01
853641100,17,2016-07-01
853710100,105,2016-07-01
853710990,229,2016-07-01
853921920,13,2016-07-01
880310000,63,2016-07-01
880320000,80,2016-07-01
890710000,18,2016-07-01
901410000,24,2016-07-01
901420200,24,2016-07-01
901780900,26,2016-07-01
902620400,41,2016-07-01
902890100,10,2016-07-01
903180340,86,2016-07-01
903281000,56,2016-07-01
910400000,9,2016-07-01
940110000,41,2016-07-01
940560200,9,2016-07-01
731811000,103,2016-07-01
320490000,14,2016-07-01
390210000,32,2016-07-01
390330000,9,2016-07-01
890399100,9,2016-07-01
392690500,81,2016-07-01
853669100,45,2016-07-01
853669300,40,2016-07-01
853690200,13,2016-07-01
853890110,32,2016-07-01
853890990,142,2016-07-01
854420000,103,2016-07-01
854442100,58,2016-07-01
854449200,42,2016-07-01
854449950,79,2016-07-01
401610000,99,2016-07-01
401699970,113,2016-07-01
490210000,36,2016-07-01
640340000,19,2016-07-01
850211800,22,2016-07-01
850212000,25,2016-07-01
91091050,4,2016-01-01
190211000,5,2016-01-01
200190100,2,2016-01-01
210310000,6,2016-01-01
210390900,64,2016-01-01
210690980,136,2016-01-01
854890900,39,2016-01-01
847170980,25,2016-01-01
847340110,34,2016-01-01
852349250,34,2016-01-01
852380910,4,2016-01-01
853400900,84,2016-01-01
854231100,71,2016-01-01
902890100,8,2016-01-01
902890900,15,2016-01-01
610332000,9,2016-01-01
620319900,8,2016-01-01
620333900,17,2016-01-01
620339190,5,2016-01-01
640319000,29,2016-01-01
730792100,10,2016-01-01
848130990,42,2016-01-01
560750110,11,2016-01-01
848410000,134,2016-01-01
850490990,67,2016-01-01
850780000,24,2016-01-01
851761000,55,2016-01-01
853529000,12,2016-01-01
854231900,106,2016-01-01
854290000,51,2016-01-01
902580200,10,2016-01-01
902610810,37,2016-01-01
902620800,68,2016-01-01
902680800,92,2016-01-01
902780110,24,2016-01-01
902990000,11,2016-01-01
903020990,9,2016-01-01
903033100,55,2016-01-01
842542000,18,2016-01-01
871150000,6,2016-01-01
871200700,20,2016-01-01
844230100,9,2016-01-01
420291100,30,2016-01-01
420500900,33,2016-01-01
410799100,8,2016-01-01
420100000,56,2016-01-01
580620000,5,2016-01-01
830249000,97,2016-01-01
841330200,31,2016-01-01
730120000,29,2016-01-01
810590000,10,2016-01-01
702000050,12,2016-01-01
300439000,48,2016-01-01
841989100,7,2016-01-01
851769100,27,2016-01-01
902780050,33,2016-01-01
847989300,17,2016-01-01
290410000,9,2016-01-01
292249850,17,2016-01-01
293190800,19,2016-01-01
293299000,19,2016-01-01
293329900,9,2016-01-01
293339990,21,2016-01-01
293399800,20,2016-01-01
293499600,6,2016-01-01
293499900,29,2016-01-01
293500900,8,2016-01-01
300210910,18,2016-01-01
300210980,25,2016-01-01
300290500,16,2016-01-01
300290900,21,2016-01-01
391731000,28,2016-01-01
940390900,73,2016-01-01
853400110,94,2016-01-01
611691000,7,2016-01-01
611710000,37,2016-01-01
283210000,7,2016-01-01
381129000,4,2016-01-01
850980000,21,2016-01-01
200410990,5,2016-01-01
841990850,91,2016-01-01
903180910,48,2016-01-01
392190410,7,2016-01-01
381220900,4,2016-01-01
846620980,11,2016-01-01
854310000,19,2016-01-01
902610890,54,2016-01-01
903033990,31,2016-01-01
940540390,28,2016-01-01
190420100,10,2016-01-01
190510000,17,2016-01-01
760429900,26,2016-01-01
844319200,5,2016-01-01
852580300,56,2016-01-01
870899100,51,2016-01-01
903089900,12,2016-01-01
731010000,22,2016-01-01
844332100,68,2016-01-01
844339100,3,2016-01-01
844391100,24,2016-01-01
870990000,30,2016-01-01
732211000,5,2016-01-01
901590000,56,2016-01-01
210420000,11,2016-01-01
511211000,25,2016-01-01
521224900,3,2016-01-01
580900000,4,2016-01-01
621420000,27,2016-01-01
630120900,11,2016-01-01
591110000,22,2016-01-01
611011900,33,2016-01-01
620211000,44,2016-01-01
620449900,35,2016-01-01
640359310,13,2016-01-01
851822000,45,2016-01-01
680100000,5,2016-01-01
680421000,16,2016-01-01
711620800,9,2016-01-01
820239000,4,2016-01-01
820790100,20,2016-01-01
731814990,13,2016-01-01
903090850,53,2016-01-01
940429900,17,2016-01-01
330124100,11,2016-01-01
330129110,5,2016-01-01
330129410,25,2016-01-01
330129710,6,2016-01-01
330190900,32,2016-01-01
701090100,6,2016-01-01
950699100,13,2016-01-01
903089300,25,2016-01-01
441510100,13,2016-01-01
854239100,22,2016-01-01
854239900,85,2016-01-01
844311000,27,2016-01-01
844331200,8,2016-01-01
831110000,14,2016-01-01
843143000,136,2016-01-01
950300690,11,2016-01-01
843290000,26,2016-01-01
761090900,36,2016-01-01
842519000,18,2016-01-01
901580190,18,2016-01-01
901580910,29,2016-01-01
650500900,41,2016-01-01
851610800,21,2016-01-01
853939000,16,2016-01-01
621040000,58,2016-01-01
852351100,48,2016-01-01
854110000,40,2016-01-01
854160000,18,2016-01-01
854470000,58,2016-01-01
900190000,57,2016-01-01
903210890,21,2016-01-01
391000000,59,2016-01-01
848620900,11,2016-01-01
850440900,148,2016-01-01
610220100,10,2016-01-01
611011100,48,2016-01-01
902139900,29,2016-01-01
280610000,4,2016-01-01
282890000,6,2016-01-01
853650070,14,2016-01-01
960390990,32,2016-01-01
847160600,47,2016-01-01
870332900,13,2016-01-01
940360100,66,2016-01-01
854121000,14,2016-01-01
630221000,12,2016-01-01
853630900,16,2016-01-01
482030000,9,2016-01-01
830520000,4,2016-01-01
830590000,5,2016-01-01
844010900,7,2016-01-01
847290700,18,2016-01-01
960820000,16,2016-01-01
960910100,2,2016-01-01
960910900,3,2016-01-01
960990100,4,2016-01-01
961100000,8,2016-01-01
220410980,4,2016-01-01
220421790,12,2016-01-01
220421970,14,2016-01-01
220421980,37,2016-01-01
220429980,3,2016-01-01
220600590,11,2016-01-01
940290000,55,2016-01-01
392390000,64,2016-01-01
846610310,100,2016-01-01
401691000,27,2016-01-01
760200900,25,2016-01-01
847890000,19,2016-01-01
391710100,20,2016-01-01
730721000,52,2016-01-01
730723100,16,2016-01-01
730791000,39,2016-01-01
730792900,19,2016-01-01
730793110,11,2016-01-01
731815410,15,2016-01-01
930520000,3,2016-01-01
871499900,73,2016-01-01
81350150,4,2016-01-01
190531990,21,2016-01-01
330491000,54,2016-01-01
330610000,15,2016-01-01
330720000,30,2016-01-01
340111000,57,2016-01-01
340700000,6,2016-01-01
481810100,12,2016-01-01
560121100,9,2016-01-01
560311100,13,2016-01-01
821210100,6,2016-01-01
960321000,13,2016-01-01
570110100,6,2016-01-01
570110900,5,2016-01-01
630190900,9,2016-01-01
370400900,4,2016-01-01
400821900,25,2016-01-01
901720900,5,2016-01-01
852349310,11,2016-01-01
852349930,10,2016-01-01
852380100,25,2016-01-01
852380930,35,2016-01-01
903040000,50,2016-01-01
847790800,36,2016-01-01
721510000,8,2016-01-01
721550190,4,2016-01-01
845490000,5,2016-01-01
848330800,78,2016-01-01
901811000,126,2016-01-01
820570000,42,2016-01-01
851230900,13,2016-01-01
853110300,88,2016-01-01
250510000,7,2016-01-01
401019000,19,2016-01-01
848210900,70,2016-01-01
848240000,18,2016-01-01
848299000,33,2016-01-01
843131000,29,2016-01-01
848330320,21,2016-01-01
320820100,16,2016-01-01
843120000,84,2016-01-01
440929910,7,2016-01-01
940360900,80,2016-01-01
901510900,4,2016-01-01
854370500,4,2016-01-01
380850000,11,2016-01-01
730890980,76,2016-01-01
850213400,10,2016-07-01
850213800,5,2016-07-01
844190100,20,2016-07-01
850410800,26,2016-07-01
411200000,6,2016-07-01
420229000,33,2016-07-01
420231000,52,2016-07-01
490290000,27,2016-07-01
300440800,8,2016-07-01
845490000,10,2016-07-01
902710100,104,2016-07-01
902790800,102,2016-07-01
900659000,13,2016-07-01
854231100,78,2016-07-01
730890980,98,2016-07-01
903180910,57,2016-07-01
851310000,48,2016-07-01
940340900,11,2016-07-01
846719000,24,2016-07-01
150990000,8,2016-07-01
151219900,6,2016-07-01
151550990,3,2016-07-01
151620980,3,2016-07-01
382490920,46,2016-07-01
851890000,55,2016-07-01
848120100,76,2016-07-01
848130910,71,2016-07-01
854370500,5,2016-07-01
902620800,90,2016-07-01
903090850,57,2016-07-01
711711000,64,2016-07-01
711790000,81,2016-07-01
841989980,45,2016-07-01
851120000,3,2016-07-01
900691000,34,2016-07-01
481940000,35,2016-07-01
853990100,7,2016-07-01
850300990,111,2016-07-01
903190850,154,2016-07-01
220300010,67,2016-07-01
220300090,34,2016-07-01
220300100,30,2016-07-01
220600510,16,2016-07-01
220600590,9,2016-07-01
220600810,10,2016-07-01
621133100,17,2016-07-01
820600000,37,2016-07-01
200190100,4,2016-07-01
200190970,15,2016-07-01
200559000,7,2016-07-01
210310000,6,2016-07-01
210320000,8,2016-07-01
210390900,88,2016-07-01
847490900,114,2016-07-01
854890900,47,2016-07-01
847170300,18,2016-07-01
852349250,30,2016-07-01
853400900,117,2016-07-01
854231900,122,2016-07-01
854232100,20,2016-07-01
854239900,89,2016-07-01
420211900,45,2016-07-01
611011100,65,2016-07-01
620339190,7,2016-07-01
730792100,18,2016-07-01
730792900,15,2016-07-01
853720910,11,2016-07-01
853939000,16,2016-07-01
902890900,15,2016-07-01
250810000,9,2016-07-01
392590100,35,2016-07-01
392590800,38,2016-07-01
681019000,5,2016-07-01
721590000,13,2016-07-01
722300990,2,2016-07-01
730722100,25,2016-07-01
740710000,8,2016-07-01
740729000,14,2016-07-01
741220000,42,2016-07-01
741521000,7,2016-07-01
741539000,22,2016-07-01
741999900,69,2016-07-01
760410900,15,2016-07-01
760900000,32,2016-07-01
820590900,21,2016-07-01
830241100,50,2016-07-01
830241900,32,2016-07-01
830710000,34,2016-07-01
848060000,7,2016-07-01
850720800,24,2016-07-01
853530900,10,2016-07-01
853630900,13,2016-07-01
854290000,111,2016-07-01
940510400,36,2016-07-01
940540910,17,2016-07-01
940560800,11,2016-07-01
940592000,8,2016-07-01
847350800,128,2016-07-01
850432000,38,2016-07-01
850490990,74,2016-07-01
853521000,13,2016-07-01
853650800,164,2016-07-01
902519800,43,2016-07-01
902610210,152,2016-07-01
902610810,32,2016-07-01
902610890,69,2016-07-01
902690000,168,2016-07-01
902780050,37,2016-07-01
902780110,38,2016-07-01
902990000,18,2016-07-01
903020990,6,2016-07-01
903040000,61,2016-07-01
903149100,128,2016-07-01
300210100,41,2016-07-01
620319900,10,2016-07-01
611490000,51,2016-07-01
691110000,72,2016-07-01
410799100,9,2016-07-01
420100000,68,2016-07-01
580620000,6,2016-07-01
830249000,107,2016-07-01
722490900,4,2016-07-01
730719900,21,2016-07-01
560750190,6,2016-07-01
320649700,18,2016-07-01
902480110,13,2016-07-01
840790900,8,2016-07-01
741129000,9,2016-07-01
220820120,15,2016-07-01
283311000,3,2016-07-01
283699900,3,2016-07-01
291590700,12,2016-07-01
382490960,97,2016-07-01
580190900,19,2016-07-01
940190800,46,2016-07-01
391190190,10,2016-07-01
290410000,7,2016-07-01
292249850,17,2016-07-01
292429980,6,2016-07-01
292690950,14,2016-07-01
293090990,20,2016-07-01
293190800,24,2016-07-01
293219000,16,2016-07-01
293329900,11,2016-07-01
293339990,20,2016-07-01
293359950,13,2016-07-01
293399800,19,2016-07-01
293499900,33,2016-07-01
293500900,8,2016-07-01
294190000,16,2016-07-01
300210980,38,2016-07-01
300290900,31,2016-07-01
400942000,66,2016-07-01
841440100,6,2016-07-01
842951990,25,2016-07-01
842952100,28,2016-07-01
960310000,12,2016-07-01
190590550,15,2016-07-01
200410990,4,2016-07-01
200490910,3,2016-07-01
901120900,9,2016-07-01
901580990,20,2016-07-01
903190200,50,2016-07-01
252020000,8,2016-07-01
392190410,7,2016-07-01
400821100,19,2016-07-01
731815590,7,2016-07-01
842129000,107,2016-07-01
853321000,22,2016-07-01
190410900,42,2016-07-01
190420100,8,2016-07-01
190510000,24,2016-07-01
910111000,57,2016-07-01
911011100,25,2016-07-01
760429900,38,2016-07-01
844332910,5,2016-07-01
844399900,140,2016-07-01
843069000,14,2016-07-01
400922000,55,2016-07-01
730810000,11,2016-07-01
870990000,32,2016-07-01
846694000,101,2016-07-01
850110990,37,2016-07-01
854330000,16,2016-07-01
680422180,4,2016-07-01
846090900,10,2016-07-01
842710100,8,2016-07-01
511111000,26,2016-07-01
511211000,35,2016-07-01
521224900,3,2016-07-01
540710000,34,2016-07-01
551311900,3,2016-07-01
570500800,11,2016-07-01
621420000,39,2016-07-01
610449000,52,2016-07-01
610459000,17,2016-07-01
610462000,28,2016-07-01
611012900,30,2016-07-01
620212900,5,2016-07-01
620449900,37,2016-07-01
620459900,18,2016-07-01
640411000,61,2016-07-01
711620800,8,2016-07-01
750890000,48,2016-07-01
820790100,15,2016-07-01
903033100,63,2016-07-01
401695000,16,2016-07-01
940550000,20,2016-07-01
151311100,5,2016-07-01
330112100,27,2016-07-01
330119200,15,2016-07-01
